archive,container,entry,family,category,screen,role,label,confidence,decoded,geometry_status,w,h,original_w,original_h,fmt,payload_size,payload_abs,note,decode_error
1,3TRACKCARDIMAGE.ARC,WORLD_1636,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_1636,likely,True,indexed,512,256,512,256,DXT1,65536,853592,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_1658,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_1658,likely,True,indexed,512,256,512,256,DXT1,65536,919160,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_1670,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_1670,likely,True,indexed,512,256,512,256,DXT1,65536,984728,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_1690,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_1690,likely,True,indexed,512,256,512,256,DXT1,65536,1050296,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_1762,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_1762,likely,True,indexed,512,256,512,256,DXT1,65536,1115864,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_1859,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_1859,likely,True,indexed,512,256,512,256,DXT1,65536,1181432,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_2439,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_2439,likely,True,indexed,512,256,512,256,DXT1,65536,1247000,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_2523,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_2523,likely,True,indexed,512,256,512,256,DXT1,65536,1312568,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_2527,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_2527,likely,True,indexed,512,256,512,256,DXT1,65536,1378136,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_2631,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_2631,likely,True,indexed,512,256,512,256,DXT1,65536,1443704,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_2777,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_2777,likely,True,indexed,512,256,512,256,DXT1,65536,1509272,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_5349,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_5349,likely,True,indexed,512,256,512,256,DXT1,65536,1574840,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_5407,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_5407,likely,True,indexed,512,256,512,256,DXT1,65536,1640408,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_5415,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_5415,likely,True,indexed,512,256,512,256,DXT1,65536,1705976,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_5418,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_5418,likely,True,indexed,512,256,512,256,DXT1,65536,1771544,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_9726,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_9726,likely,True,indexed,512,256,512,256,DXT1,65536,1837112,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_11232,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_11232,likely,True,indexed,512,256,512,256,DXT1,65536,1902680,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_11242,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_11242,likely,True,indexed,512,256,512,256,DXT1,65536,1968248,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_12290,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_12290,likely,True,indexed,512,256,512,256,DXT1,65536,2033816,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_12748,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_12748,likely,True,indexed,512,256,512,256,DXT1,65536,2099384,Mapped from a track-presentation container family.,
1,3TRACKCARDIMAGE.ARC,WORLD_22671,track_select,Track & Event Art,Track Select,Foreground card,Track card · WORLD_22671,likely,True,indexed,512,256,512,256,DXT1,65536,2164952,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1181,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1181,likely,True,indexed,512,256,512,256,DXT5,131072,1208,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1187,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1187,likely,True,indexed,512,256,512,256,DXT5,131072,132312,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1198,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1198,likely,True,indexed,512,256,512,256,DXT5,131072,263416,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1212,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1212,likely,True,indexed,512,256,512,256,DXT5,131072,394520,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1222,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1222,likely,True,indexed,512,256,512,256,DXT5,131072,525624,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1225,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1225,likely,True,indexed,512,256,512,256,DXT5,131072,656728,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1250,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1250,likely,True,indexed,512,256,512,256,DXT5,131072,787832,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1459,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1459,likely,True,indexed,512,256,512,256,DXT5,131072,918936,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1529,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1529,likely,True,indexed,512,256,512,256,DXT5,131072,1050040,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1628,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1628,likely,True,indexed,512,256,512,256,DXT5,131072,1181144,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1632,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1632,likely,True,indexed,512,256,512,256,DXT5,131072,1312248,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1636,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1636,likely,True,indexed,512,256,512,256,DXT5,131072,1443352,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1658,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1658,likely,True,indexed,512,256,512,256,DXT5,131072,1574456,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1670,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1670,likely,True,indexed,512,256,512,256,DXT5,131072,1705560,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1690,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1690,likely,True,indexed,512,256,512,256,DXT5,131072,1836664,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1762,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1762,likely,True,indexed,512,256,512,256,DXT5,131072,1967768,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_1859,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_1859,likely,True,indexed,512,256,512,256,DXT5,131072,2098872,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_2439,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_2439,likely,True,indexed,512,256,512,256,DXT5,131072,2229976,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_2523,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_2523,likely,True,indexed,512,256,512,256,DXT5,131072,2361080,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_2527,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_2527,likely,True,indexed,512,256,512,256,DXT5,131072,2492184,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_2631,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_2631,likely,True,indexed,512,256,512,256,DXT5,131072,2623288,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_2777,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_2777,likely,True,indexed,512,256,512,256,DXT5,131072,2754392,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_5349,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_5349,likely,True,indexed,512,256,512,256,DXT5,131072,2885496,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_5407,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_5407,likely,True,indexed,512,256,512,256,DXT5,131072,3016600,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_5415,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_5415,likely,True,indexed,512,256,512,256,DXT5,131072,3147704,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_5418,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_5418,likely,True,indexed,512,256,512,256,DXT5,131072,3278808,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_9726,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_9726,likely,True,indexed,512,256,512,256,DXT5,131072,3409912,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_11232,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_11232,likely,True,indexed,512,256,512,256,DXT5,131072,3541016,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_11242,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_11242,likely,True,indexed,512,256,512,256,DXT5,131072,3672120,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_12290,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_12290,likely,True,indexed,512,256,512,256,DXT5,131072,3803224,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_12748,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_12748,likely,True,indexed,512,256,512,256,DXT5,131072,3934328,Mapped from a track-presentation container family.,
1,2LOBBYTRACKCARDIMAGE.ARC,WORLD_22671,track_select,Track & Event Art,Multiplayer Lobby,Track card,Lobby track card · WORLD_22671,likely,True,indexed,512,256,512,256,DXT5,131072,4065432,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1181,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1181,likely,True,indexed,512,512,512,512,DXT5,262144,1208,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1187,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1187,likely,True,indexed,512,512,512,512,DXT5,262144,263384,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1198,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1198,likely,True,indexed,512,512,512,512,DXT5,262144,525560,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1212,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1212,likely,True,indexed,512,512,512,512,DXT5,262144,787736,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1222,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1222,likely,True,indexed,512,512,512,512,DXT5,262144,1049912,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1225,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1225,likely,True,indexed,512,512,512,512,DXT5,262144,1312088,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1250,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1250,likely,True,indexed,512,512,512,512,DXT5,262144,1574264,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1459,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1459,likely,True,indexed,512,512,512,512,DXT5,262144,1836440,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1529,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1529,likely,True,indexed,512,512,512,512,DXT5,262144,2098616,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1628,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1628,likely,True,indexed,512,512,512,512,DXT5,262144,2360792,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1632,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1632,likely,True,indexed,512,512,512,512,DXT5,262144,2622968,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1636,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1636,likely,True,indexed,512,512,512,512,DXT5,262144,2885144,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1658,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1658,likely,True,indexed,512,512,512,512,DXT5,262144,3147320,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1670,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1670,likely,True,indexed,512,512,512,512,DXT5,262144,3409496,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1690,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1690,likely,True,indexed,512,512,512,512,DXT5,262144,3671672,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1762,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1762,likely,True,indexed,512,512,512,512,DXT5,262144,3933848,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_1859,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_1859,likely,True,indexed,512,512,512,512,DXT5,262144,4196024,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_2439,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_2439,likely,True,indexed,512,512,512,512,DXT5,262144,4458200,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_2523,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_2523,likely,True,indexed,512,512,512,512,DXT5,262144,4720376,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_2527,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_2527,likely,True,indexed,512,512,512,512,DXT5,262144,4982552,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_2631,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_2631,likely,True,indexed,512,512,512,512,DXT5,262144,5244728,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_2777,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_2777,likely,True,indexed,512,512,512,512,DXT5,262144,5506904,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_5349,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_5349,likely,True,indexed,512,512,512,512,DXT5,262144,5769080,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_5407,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_5407,likely,True,indexed,512,512,512,512,DXT5,262144,6031256,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_5415,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_5415,likely,True,indexed,512,512,512,512,DXT5,262144,6293432,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_5418,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_5418,likely,True,indexed,512,512,512,512,DXT5,262144,6555608,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_9726,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_9726,likely,True,indexed,512,512,512,512,DXT5,262144,6817784,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_11232,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_11232,likely,True,indexed,512,512,512,512,DXT5,262144,7079960,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_11242,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_11242,likely,True,indexed,512,512,512,512,DXT5,262144,7342136,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_12290,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_12290,likely,True,indexed,512,512,512,512,DXT5,262144,7604312,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_12748,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_12748,likely,True,indexed,512,512,512,512,DXT5,262144,7866488,Mapped from a track-presentation container family.,
1,LOBBYTRACKCARDDETAILIMAGE.ARC,WORLD_22671,track_select,Track & Event Art,Multiplayer Lobby,Track detail,Lobby track detail · WORLD_22671,likely,True,indexed,512,512,512,512,DXT5,262144,8128664,Mapped from a track-presentation container family.,
1,2DRIVERDETAILSIMAGE.ARC,imgpatterngray.tga,unknown_visual,Driver & Team Art,Driver Details,Background / pattern art,Driver details art · imgpatterngray.tga,likely,False,unresolved,6,4,6,4,FMT_0x19,1024,248,Presentation art inside the driver-details interface.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILSIMAGE.ARC,imgartwork.tga,unknown_visual,Driver & Team Art,Driver Details,Background / pattern art,Driver details art · imgartwork.tga,likely,True,indexed,512,128,512,128,DXT5,65536,1304,Presentation art inside the driver-details interface.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber64.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber64.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,4344,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber61.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber61.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,8472,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber30.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber30.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,12600,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber98.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber98.tga,likely,True,indexed,64,64,64,64,DXT1,4096,16728,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber92.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber92.tga,likely,True,indexed,64,64,64,64,DXT1,4096,20856,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber72.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber72.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,24984,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber59.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber59.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,29112,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber69.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber69.tga,likely,True,indexed,64,64,64,64,DXT1,4096,33240,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber40.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber40.tga,likely,False,unresolved,32,16,32,16,FMT_0x15,4096,37368,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x15; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber12.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber12.tga,likely,True,indexed,64,64,64,64,DXT5,8192,41496,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber72.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber72.tga,likely,True,indexed,64,64,64,64,DXT1,4096,49720,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber25.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber25.tga,likely,True,indexed,64,64,64,64,DXT1,4096,53848,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber65.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber65.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,57976,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber51.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber51.tga,likely,True,indexed,64,64,64,64,DXT1,4096,62104,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber75.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber75.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,66232,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber52.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber52.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,70360,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber50.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber50.tga,likely,True,indexed,64,64,64,64,DXT1,4096,74488,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber76.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber76.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,78616,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber58.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber58.tga,likely,True,indexed,64,64,64,64,DXT1,4096,82744,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber.tga,likely,True,indexed,64,64,64,64,DXT5,8192,86872,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber97.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber97.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,95096,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,imgcarnumber70.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · imgcarnumber70.tga,likely,False,unresolved,32,16,32,16,FMT_0x19,4096,99224,Mapped from the known driver-number container family.,Unsupported resource format FMT_0x19; raw export only
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber96.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber96.tga,likely,True,indexed,64,64,64,64,DXT1,4096,103352,Mapped from the known driver-number container family.,
1,2DRIVERDETAILPOPUPIMAGE.ARC,l_imgcarnumber65.tga,driver_number_cards,Driver & Team Art,Driver Details Popup,Car-number image,Driver detail number · l_imgcarnumber65.tga,likely,True,indexed,64,64,64,64,DXT1,4096,107480,Mapped from the known driver-number container family.,
