archive,container,entry,family,w,h,fmt,payload_size,payload_abs,archive_entry_offset_hex,archive_entry_size,decoded,png_path,image_sha1,decode_error
0,TRACK_FACTS_IMG_1181.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x111744D8,393572,1,,,
0,TRACK_FACTS_IMG_1181.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x111744D8,393572,1,,,
0,TRACK_FACTS_IMG_1187.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x111D4640,393572,1,,,
0,TRACK_FACTS_IMG_1187.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x111D4640,393572,1,,,
0,TRACK_FACTS_IMG_1198.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x112347A8,393572,1,,,
0,TRACK_FACTS_IMG_1198.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x112347A8,393572,1,,,
0,TRACK_FACTS_IMG_24777.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11294910,393572,1,,,
0,TRACK_FACTS_IMG_24777.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11294910,393572,1,,,
0,TRACK_FACTS_IMG_1459.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x112F4A78,393572,1,,,
0,TRACK_FACTS_IMG_1459.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x112F4A78,393572,1,,,
0,TRACK_FACTS_IMG_1212.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11354BE0,393572,1,,,
0,TRACK_FACTS_IMG_1212.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11354BE0,393572,1,,,
0,TRACK_FACTS_IMG_1222.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x113B4D48,393572,1,,,
0,TRACK_FACTS_IMG_1222.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x113B4D48,393572,1,,,
0,TRACK_FACTS_IMG_24775.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11414EB0,393572,1,,,
0,TRACK_FACTS_IMG_24775.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11414EB0,393572,1,,,
0,TRACK_FACTS_IMG_1225.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11475018,393572,1,,,
0,TRACK_FACTS_IMG_1225.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11475018,393572,1,,,
0,TRACK_FACTS_IMG_24779.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x114D5180,393572,1,,,
0,TRACK_FACTS_IMG_24779.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x114D5180,393572,1,,,
0,TRACK_FACTS_IMG_12748.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x115352E8,393572,1,,,
0,TRACK_FACTS_IMG_12748.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x115352E8,393572,1,,,
0,TRACK_FACTS_IMG_1529.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11595450,393572,1,,,
0,TRACK_FACTS_IMG_1529.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11595450,393572,1,,,
0,TRACK_FACTS_IMG_2777.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x115F55B8,393572,1,,,
0,TRACK_FACTS_IMG_2777.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x115F55B8,393572,1,,,
0,TRACK_FACTS_IMG_2523.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11655720,393572,1,,,
0,TRACK_FACTS_IMG_2523.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11655720,393572,1,,,
0,TRACK_FACTS_IMG_2527.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x116B5888,393572,1,,,
0,TRACK_FACTS_IMG_2527.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x116B5888,393572,1,,,
0,TRACK_FACTS_IMG_11232.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x117159F0,393572,1,,,
0,TRACK_FACTS_IMG_11232.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x117159F0,393572,1,,,
0,TRACK_FACTS_IMG_1762.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11775B58,393572,1,,,
0,TRACK_FACTS_IMG_1762.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11775B58,393572,1,,,
0,TRACK_FACTS_IMG_24548.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x117D5CC0,393572,1,,,
0,TRACK_FACTS_IMG_24548.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x117D5CC0,393572,1,,,
0,TRACK_FACTS_IMG_5349.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11835E28,393572,1,,,
0,TRACK_FACTS_IMG_5349.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11835E28,393572,1,,,
0,TRACK_FACTS_IMG_11242.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11895F90,393572,1,,,
0,TRACK_FACTS_IMG_11242.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11895F90,393572,1,,,
0,TRACK_FACTS_IMG_24557.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x118F60F8,393572,1,,,
0,TRACK_FACTS_IMG_24557.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x118F60F8,393572,1,,,
0,TRACK_FACTS_IMG_24818.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11956260,393572,1,,,
0,TRACK_FACTS_IMG_24818.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11956260,393572,1,,,
0,TRACK_FACTS_IMG_24563.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x119B63C8,393572,1,,,
0,TRACK_FACTS_IMG_24563.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x119B63C8,393572,1,,,
0,TRACK_FACTS_IMG_24820.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11A16530,393572,1,,,
0,TRACK_FACTS_IMG_24820.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11A16530,393572,1,,,
0,TRACK_FACTS_IMG_24822.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11A76698,393572,1,,,
0,TRACK_FACTS_IMG_24822.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11A76698,393572,1,,,
0,TRACK_FACTS_IMG_24824.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11AD6800,393572,1,,,
0,TRACK_FACTS_IMG_24824.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11AD6800,393572,1,,,
0,TRACK_FACTS_IMG_24569.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11B36968,393572,1,,,
0,TRACK_FACTS_IMG_24569.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11B36968,393572,1,,,
0,TRACK_FACTS_IMG_9726.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11B96AD0,393572,1,,,
0,TRACK_FACTS_IMG_9726.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11B96AD0,393572,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE1DIFF,unknown_visual,512,512,DXT1,229376,568,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE1NORM,unknown_visual,512,512,DXT1,229376,230056,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE1SPEC,unknown_visual,256,256,DXT1,98304,459544,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE2DIFF,unknown_visual,512,512,DXT1,229376,557944,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE2NORM,unknown_visual,512,512,DXT1,229376,787432,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE2SPEC,unknown_visual,256,256,DXT1,98304,1016920,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE3DIFF,unknown_visual,512,512,DXT1,229376,1115320,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE3NORM,unknown_visual,512,512,DXT1,229376,1344808,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE3SPEC,unknown_visual,256,256,DXT1,98304,1574296,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE4DIFF,unknown_visual,512,512,DXT1,229376,1672696,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE4NORM,unknown_visual,512,512,DXT1,229376,1902184,0x2AF3A448,2230456,1,,,
0,INFIELDGARAGEREPLACETEX.ARC,IMG_PITCREWFACE4SPEC,unknown_visual,256,256,DXT1,98304,2131672,0x2AF3A448,2230456,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE1DIFF,unknown_visual,512,512,DXT1,229376,952,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE1NORM,unknown_visual,512,512,DXT1,229376,230440,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE1SPEC,unknown_visual,256,256,DXT1,98304,459928,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE2DIFF,unknown_visual,512,512,DXT1,229376,558328,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE2NORM,unknown_visual,512,512,DXT1,229376,787816,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE2SPEC,unknown_visual,256,256,DXT1,98304,1017304,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE3DIFF,unknown_visual,512,512,DXT1,229376,1115704,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE3NORM,unknown_visual,512,512,DXT1,229376,1345192,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE3SPEC,unknown_visual,256,256,DXT1,98304,1574680,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE4DIFF,unknown_visual,512,512,DXT1,229376,1673080,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE4NORM,unknown_visual,512,512,DXT1,229376,1902568,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_PITCREWFACE4SPEC,unknown_visual,256,256,DXT1,98304,2132056,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_FEMALE01_ADIFF,unknown_visual,256,256,DXT1,98304,2230456,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_FEMALE01_BDIFF,unknown_visual,256,256,DXT1,98304,2328856,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_FEMALE01_CDIFF,unknown_visual,256,256,DXT1,98304,2427256,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_FEMALE02_ADIFF,unknown_visual,256,256,DXT5,196608,2525656,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_FEMALE02_BDIFF,unknown_visual,256,256,DXT5,196608,2722360,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_FEMALE02_CDIFF,unknown_visual,256,256,DXT5,196608,2919064,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_MALE01_ADIFF,unknown_visual,256,256,DXT1,98304,3115768,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_MALE01_BDIFF,unknown_visual,256,256,DXT1,98304,3214168,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_MALE01_CDIFF,unknown_visual,256,256,DXT1,98304,3312568,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_MALE02_ADIFF,unknown_visual,256,256,DXT1,98304,3410968,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_MALE02_BDIFF,unknown_visual,256,256,DXT1,98304,3509368,0x2B71C690,3706924,1,,,
0,RACESHOPREPLACETEX.ARC,IMG_MALE02_CDIFF,unknown_visual,256,256,DXT1,98304,3607768,0x2B71C690,3706924,1,,,
1,GLOBALMENUASSETS.ARC,grey.png,misc_ui,16,16,DXT1,40960,159720,0x2E0FE50,331978,1,,,
1,GLOBALMENUASSETS.ARC,TeamShop_Interface01.dds,misc_ui,32,1024,FMT_0x15,131072,200744,0x2E0FE50,331978,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGWATKINSGLEN.ARC,IMGTRACKLOGO,track_logos_maps,299,110,FMT_0x15,163840,216,0x40A9950,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGTEXASDUSK.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x40D1A58,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGMARTINSVILLE.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x40F9B60,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGTEXAS.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x4121C68,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGCHICAGOLAND.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x4149D70,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGDAYTONA.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x4171E78,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGLASVEGAS.ARC,IMGTRACKLOGO,track_logos_maps,299,110,FMT_0x15,163840,216,0x41C2088,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGHOMESTEAD.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x41EA190,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGPOCONO.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x423A3A0,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGATLANTA.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x42624A8,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGDAYTONADUSK.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x428A5B0,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGMICHIGAN.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x42B26B8,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGTALLADEGA.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x42DA7C0,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGATLANTADAY.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x43028C8,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGDOVER.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x432A9D0,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGRICHMOND.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x4352AD8,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGBRISTOL.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x437ABE0,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGKANSAS.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x43A2CE8,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGPHOENIX.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x43CADF0,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGPHOENIXDUSK.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x441B000,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGBRISTOLDAY.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x4443108,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGNEWHAMPSHIRE.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x4493318,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,IMGGARAGE.ARC,IMGTRACKLOGO,track_select,299,110,FMT_0x15,163840,216,0x44E3528,164102,0,,,Unsupported resource format FMT_0x15; raw export only
1,RACEMEDIAIMAGES.ARC,IMG_CORRUPT_THUMB,misc_ui,256,128,DXT5,32768,248,0x549FFB8,295271,1,,,
1,RACEMEDIAIMAGES.ARC,IMG_CORRUPT_DETAIL,backgrounds_panels,1024,512,DXT1,262144,33048,0x549FFB8,295271,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_23221,paint_scheme_preview,256,256,DXT5,65536,440,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_23222,paint_scheme_preview,256,256,DXT5,65536,66008,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_23223,paint_scheme_preview,256,256,DXT5,65536,131576,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_23224,paint_scheme_preview,256,256,DXT5,65536,197144,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_23225,paint_scheme_preview,256,256,DXT5,65536,262712,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_23226,paint_scheme_preview,256,256,DXT5,65536,328280,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,PAINTSCHEME_24517,paint_scheme_preview,256,256,DXT5,65536,393848,0x54E8120,525205,1,,,
1,CUSTOMSCHEMETHUMBNAILS.ARC,CAREER_CHEVY_8,paint_scheme_preview,256,256,DXT5,65536,459416,0x54E8120,525205,1,,,
1,2DRIVERSELECTTD_25430.ARC,DRIVERPAINT_1116_25041,driver_select,256,256,DXT5,65536,280,0x55684B8,262604,1,,,
1,2DRIVERSELECTTD_25430.ARC,DRIVER_1116_3DNUM_25041,driver_select,512,256,DXT5,131072,65848,0x55684B8,262604,1,,,
1,2DRIVERSELECTTD_25430.ARC,PAINTSCHEME_25443,paint_scheme_preview,256,256,DXT5,65536,196952,0x55684B8,262604,1,,,
1,2DRIVERSELECTTD_1325.ARC,DRIVERPAINT_1084_25041,driver_select,256,256,DXT5,65536,376,0x55A8688,525048,1,,,
1,2DRIVERSELECTTD_1325.ARC,DRIVERPAINT_1109_25041,driver_select,256,256,DXT5,65536,65944,0x55A8688,525048,1,,,
1,2DRIVERSELECTTD_1325.ARC,DRIVER_1109_3DNUM_25041,driver_select,512,256,DXT5,131072,131512,0x55A8688,525048,1,,,
1,2DRIVERSELECTTD_1325.ARC,DRIVER_1084_3DNUM_25041,driver_select,512,256,DXT5,131072,262616,0x55A8688,525048,1,,,
1,2DRIVERSELECTTD_1325.ARC,PAINTSCHEME_25445,paint_scheme_preview,256,256,DXT5,65536,393720,0x55A8688,525048,1,,,
1,2DRIVERSELECTTD_1325.ARC,PAINTSCHEME_25363,paint_scheme_preview,256,256,DXT5,65536,459288,0x55A8688,525048,1,,,
1,2DRIVERSELECTTD_1335.ARC,UUU,driver_select,256,256,DXT5,65536,664,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,UUU__r3,driver_select,256,256,DXT5,65536,66232,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,UUU__r5,driver_select,256,256,DXT5,65536,131800,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,UUU__r7,driver_select,256,256,DXT5,65536,197368,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,UUU__r9,driver_select,256,256,DXT5,65536,262936,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,UU,driver_select,512,256,DXT5,131072,328504,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,UU__r13,driver_select,512,256,DXT5,131072,459608,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,DRIVER_1096_3DNUM_25041,driver_select,512,256,DXT5,131072,590712,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,DRIVER_1114_3DNUM_25041,driver_select,512,256,DXT5,131072,721816,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,DRIVER_25442_3DNUM_25041,driver_select,512,256,DXT5,131072,852920,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,PAINTSCHEME_25354,paint_scheme_preview,256,256,DXT5,65536,984024,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,PAINTSCHEME_25446,paint_scheme_preview,256,256,DXT5,65536,1049592,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,PAINTSCHEME_25347,paint_scheme_preview,256,256,DXT5,65536,1115160,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,PAINTSCHEME_25352,paint_scheme_preview,256,256,DXT5,65536,1180728,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1335.ARC,PAINTSCHEME_25353,paint_scheme_preview,256,256,DXT5,65536,1246296,0x5628980,1312366,1,,,
1,2DRIVERSELECTTD_1355.ARC,DRIVERPAINT_1138_25041,driver_select,256,256,DXT5,65536,280,0x5768FF0,262604,1,,,
1,2DRIVERSELECTTD_1355.ARC,DRIVER_1138_3DNUM_25041,driver_select,512,256,DXT5,131072,65848,0x5768FF0,262604,1,,,
1,2DRIVERSELECTTD_1355.ARC,PAINTSCHEME_25438,paint_scheme_preview,256,256,DXT5,65536,196952,0x5768FF0,262604,1,,,
1,2DRIVERSELECTTD_1340.ARC,RU,driver_select,256,256,DXT5,65536,664,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,RU__r3,driver_select,256,256,DXT5,65536,66232,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,RU__r5,driver_select,256,256,DXT5,65536,131800,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,DRIVERPAINT_1113_25041,driver_select,256,256,DXT5,65536,197368,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,DRIVERPAINT_1105_25041,driver_select,256,256,DXT5,65536,262936,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,WTVW,driver_select,512,256,DXT5,131072,328504,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,DRIVER_1100_3DNUM_25041,driver_select,512,256,DXT5,131072,459608,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,DRIVER_1105_3DNUM_25041,driver_select,512,256,DXT5,131072,590712,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,DRIVER_1113_3DNUM_25041,driver_select,512,256,DXT5,131072,721816,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,DRIVER_23022_3DNUM_25041,driver_select,512,256,DXT5,131072,852920,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,PAINTSCHEME_25365,paint_scheme_preview,256,256,DXT5,65536,984024,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,PAINTSCHEME_25368,paint_scheme_preview,256,256,DXT5,65536,1049592,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,PAINTSCHEME_25356,paint_scheme_preview,256,256,DXT5,65536,1115160,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,PAINTSCHEME_25434,paint_scheme_preview,256,256,DXT5,65536,1180728,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1340.ARC,PAINTSCHEME_25371,paint_scheme_preview,256,256,DXT5,65536,1246296,0x57A91C0,1312366,1,,,
1,2DRIVERSELECTTD_1327.ARC,DRIVERPAINT_9665_25041,driver_select,256,256,DXT5,65536,472,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,DRIVERPAINT_1104_25041,driver_select,256,256,DXT5,65536,66040,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,DRIVERPAINT_1129_25041,driver_select,256,256,DXT5,65536,131608,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,DRIVER_1129_3DNUM_25041,driver_select,512,256,DXT5,131072,197176,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,DRIVER_9665_3DNUM_25041,driver_select,512,256,DXT5,131072,328280,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,DRIVER_1104_3DNUM_25041,driver_select,512,256,DXT5,131072,459384,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,PAINTSCHEME_25460,paint_scheme_preview,256,256,DXT5,65536,590488,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,PAINTSCHEME_25437,paint_scheme_preview,256,256,DXT5,65536,656056,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_1327.ARC,PAINTSCHEME_25436,paint_scheme_preview,256,256,DXT5,65536,721624,0x58E9830,787492,1,,,
1,2DRIVERSELECTTD_5762.ARC,DRIVERPAINT_1134_25041,driver_select,256,256,DXT5,65536,280,0x59A9C58,262604,1,,,
1,2DRIVERSELECTTD_5762.ARC,DRIVER_1134_3DNUM_25041,driver_select,512,256,DXT5,131072,65848,0x59A9C58,262604,1,,,
1,2DRIVERSELECTTD_5762.ARC,PAINTSCHEME_25370,paint_scheme_preview,256,256,DXT5,65536,196952,0x59A9C58,262604,1,,,
1,2DRIVERSELECTTD_1341.ARC,DRIVERPAINT_25376_25041,driver_select,256,256,DXT5,65536,280,0x59E9E28,262606,1,,,
1,2DRIVERSELECTTD_1341.ARC,DRIVER_25376_3DNUM_25041,driver_select,512,256,DXT5,131072,65848,0x59E9E28,262606,1,,,
1,2DRIVERSELECTTD_1341.ARC,PAINTSCHEME_25466,paint_scheme_preview,256,256,DXT5,65536,196952,0x59E9E28,262606,1,,,
1,2DRIVERSELECTTD_10518.ARC,DRIVERPAINT_1142_25041,driver_select,256,256,DXT5,65536,376,0x5A29FF8,525050,1,,,
1,2DRIVERSELECTTD_10518.ARC,DRIVERPAINT_25447_25041,driver_select,256,256,DXT5,65536,65944,0x5A29FF8,525050,1,,,
1,2DRIVERSELECTTD_10518.ARC,DRIVER_1142_3DNUM_25041,driver_select,512,256,DXT5,131072,131512,0x5A29FF8,525050,1,,,
