class,uid,assigned_type,assigned_key,call_offset,UID,RaceSeries,RaceType,RaceStart,RaceRoute,RaceCar,RaceLaps,NumDrivers,ID,RaceEvent,EventName,GridOrder,DamageMode,NumberInSeries,RaceRosterOverride,RaceTrophy,TelemetryEventData,RaceDate,WearAndTear,EventSchedule,MinTrackTemp,MaxTrackTemp,MinAmbientTemp,MaxAmbientTemp,QualifyingLaps,IntroCutscene,AltAdvertising,FakeRaceData,RaceRosterOverride2,RaceRosterOverride3,InfieldOverride,UseDifficultyOverride,OverrideDiff_Easy,OverrideDiff_Hard,DifficultyPercentage
RACEDATA_c,22131,,22131,0x5BBA,22131,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1785, 1786)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",2,10,22132,"EVENT_c(2524, cr000, S_WORLD_KANSAS_CITY, Kansas, None)",S_ETN_ELIMINATOR,"GRIDORDER_c(1724, PREDEFINED, 30)",FULL,-1,"[DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, False, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, False, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, False, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18317, None, None, None, None, None, None, None, False, None, None, 2013_LABONTEBOBBY, 129106177), DRIVERCONFIG_c(18326, None, None, None, None, None, None, None, False, None, None, 2013_MARTIN, 129106177), DRIVERCONFIG_c(18322, None, None, None, None, None, None, None, False, None, None, 2013_MCMURRAY, 129106177), DRIVERCONFIG_c(18344, None, None, None, None, None, None, None, False, None, None, 2013_MONTOYA, 129106177), DRIVERCONFIG_c(18350, None, None, None, None, None, None, None, False, None, None, 2013_RAGAN, 129106177)]",None,None,131861010,1,[],10.0,40.0,15.0,30.0,2,,False,False,"[DRIVERCONFIG_c(18320, None, None, None, None, None, None, None, False, None, None, 2013_AMBROSE, 129106177), DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, False, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, False, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18349, None, None, None, None, None, None, None, False, None, None, 2013_EARNHARDT, 129106177), DRIVERCONFIG_c(18330, None, None, None, None, None, None, None, False, None, None, 2013_GILLILAND, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, False, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18326, None, None, None, None, None, None, None, False, None, None, 2013_MARTIN, 129106177), DRIVERCONFIG_c(18348, None, None, None, None, None, None, None, False, None, None, 2013_MEARS, 129106177), DRIVERCONFIG_c(18334, None, None, None, None, None, None, None, False, None, None, 2013_MENARD, 129106177)]","[DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, False, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, False, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, False, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, False, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, False, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, False, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, False, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, False, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18338, None, None, None, None, None, None, None, False, None, None, 2013_NEWMAN, 129106177)]",None,False,"OverrideDiff_Easy_c(0.82, 0.88)","OverrideDiff_Hard_c(0.925, 1.0)",0.5
RACEDATA_c,22133,,22133,0x5C47,22133,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(3606, 3607)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",4,43,22134,"EVENT_c(1210, cr000, S_WORLD_POCONO, pocono, None)",S_IVT_GAUNTLET,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131859736,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22135,,22135,0x5CD4,22135,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(3606, 3607)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",4,43,22136,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_IVT_GAUNTLET,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131860228,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22139,,22139,0x5D61,22139,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(3412, 3413)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",5,1,22140,"EVENT_c(1226, cr000, S_WORLD_CHICAGOLAND, chicagoland, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131860749,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22141,,22141,0x5DEE,22141,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(3412, 3413)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",5,1,22142,"EVENT_c(1659, cr000, S_EVENT_PHOENIX_DAY, phoenix, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131861256,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22143,,22143,0x5E7B,22143,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1167, 1168)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",2,1,22144,"EVENT_c(1251, cr000, S_WORLD_INDIANAPOLIS_SS, indianapolis, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,None,131858689,1,[],15.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22145,,22145,0x5F08,22145,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(3646, 3647)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",10,43,22146,"EVENT_c(1050, cr000, S_EVENT_AUTOCLUB, autoclub, None)",,"GRIDORDER_c(3657, SERIES_STANDINGS, 43)",FULL,-1,[],None,None,131072257,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22147,,22147,0x5F95,22147,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(3412, 3413)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",5,1,22148,"EVENT_c(5419, cr000, S_WORLD_KENTUCKY, Kentucky, None)",S_IVT_SOLO_THUNDER,"GRIDORDER_c(1717, QUALIFIED, 43)",COSMETIC,-1,[],None,None,131859996,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22392,,22392,0x6022,22392,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",325,43,22393,"EVENT_c(5408, cr000, S_EVENT_ATLANTA_DAY, atlanta, None)",S_EVT_ADVOCARE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15899),None,131926273,1,"[WEEKENDEVENT_c(8722, None, 1, 1, None, 27.0, 30.0, False, ), WEEKENDEVENT_c(8723, None, 2, 2, None, 29.0, 34.0, False, ), WEEKENDEVENT_c(8724, None, 3, -1, None, 25.0, 29.0, False, ), WEEKENDEVENT_c(8725, None, 5, -1, None, 31.0, 27.0, False, ), WEEKENDEVENT_c(18766, None, 4, -1, None, 0.0, 0.0, False, )]",10.0,40.0,15.0,30.0,2,AtlantaInt,False,True,[],[],"WORLDSCRIPT_c(5406, 5407, S_WORLD_ATLANTA, 24.0, 1.54, None, S_WORLD_LOC_ATLANTA, None, False, 33, 54, 124000, 128452383, [], 28.654, None, S_HDRIVER_D_EARNHARDT, S_HDRIVER_D_EARNHARDT, S_HDRIVER_G_BODINE, S_HDRIVER_D_EARNHARDT, False, 9.0, 23.0, 197.478, 163.633, 81, False, None, S_HDRIVER_R_PETTY, [], 31.85, 8.0, 26.0, 36.844, 30.598, 0.985, Atlanta)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22394,,22394,0x60AF,22394,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",400,43,22395,"EVENT_c(1527, cr000, S_WORLD_CHARLOTTE, lowes, None)",S_EVT_COCA_COLA_600,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15886),None,131925274,1,"[WEEKENDEVENT_c(18846, None, 5, -1, None, 0.0, 0.0, False, ), WEEKENDEVENT_c(8484, None, 1, 1, None, 25.0, 30.0, False, ), WEEKENDEVENT_c(8485, None, 2, -1, None, 22.0, 28.0, False, ), WEEKENDEVENT_c(8486, None, 3, 2, None, 20.0, 24.0, False, ), WEEKENDEVENT_c(8487, None, 4, 3, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8488, None, 6, -1, None, 29.0, 22.0, False, )]",10.0,40.0,15.0,30.0,2,LowesInt,False,True,[],[],"WORLDSCRIPT_c(1528, 1529, S_WORLD_CHARLOTTE, 24.0, 1.5, None, S_WORLD_LOC_CHARLOTTE, None, False, 6, 38, 146000, 128452115, [], 28.645, None, S_DRIVER_J_JOHNSON, S_TH_ALLISON_PETTY, S_DRIVER_D_HAMLIN, S_DRIVER_J_GORDON, False, 20.0, 25.0, 195.624, 160.306, 70, False, None, S_HDRIVER_R_PETTY, [], 32.987, 19.0, 30.0, 35.476, 30.354, 0.98, Lowes)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22396,,22396,0x613C,22396,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",367,43,22397,"EVENT_c(1633, cr000, S_WORLD_DARLINGTON, darlington, None)",S_EVT_BOJANGLES_SOUTHERN_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15884),None,131925259,1,"[WEEKENDEVENT_c(8480, None, 1, 1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(8481, None, 2, 2, None, 25.0, 31.0, False, ), WEEKENDEVENT_c(8482, None, 3, -1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(8483, None, 5, -1, None, 31.0, 24.0, True, ), WEEKENDEVENT_c(18282, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,DarlInt,False,True,[],[],"WORLDSCRIPT_c(1631, 1632, S_WORLD_DARLINGTON, 25.0, 1.366, None, S_WORLD_LOC_DARLINGTON, None, False, 9, 30, 68000, 127796243, [], 27.231, None, S_HDRIVER_D_PEARSON, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_01, S_DRIVER_M_KENSETH, False, 20.0, 23.0, 181.918, 141.383, 62, False, None, S_DRIVER_B_ELLIOT, [], 31.256, 19.0, 28.0, 35.178, 30.175, 0.99, Darlington)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22398,,22398,0x61C9,22398,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",267,43,22399,"EVENT_c(5419, cr000, S_WORLD_KENTUCKY, Kentucky, None)",S_EVT_QUAKER_STATE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15891),None,131925533,1,"[WEEKENDEVENT_c(8506, None, 1, 1, None, 28.0, 33.0, False, ), WEEKENDEVENT_c(8507, None, 2, 2, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8508, None, 3, -1, None, 29.0, 35.0, False, ), WEEKENDEVENT_c(8509, None, 5, -1, None, 32.0, 27.0, True, ), WEEKENDEVENT_c(18305, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,KentInt,False,True,[],[],"WORLDSCRIPT_c(5417, 5418, S_WORLD_KENTUCKY, 14.0, 1.5, None, S_WORLD_LOC_KENTUCKY, None, False, 17, 49, 109190, 131794697, [], 29.154, None, S_DRIVER_B_KESELOWSKI, S_DRIVER_K_BUSCH_02, S_DRIVER_D_EARNHARDT_JR, S_DRIVER_B_KESELOWSKI, False, 26.0, 26.0, 183.636, 145.607, 80, False, None, S_TH_GORDON_KENSITH, [], 33.589, 19.0, 29.0, 37.143, 31.299, 0.98, Kentucky)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22400,,22400,0x6256,22400,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",400,43,22401,"EVENT_c(12292, cr000, S_EVENT_RICHMOND_NIGHT, richmond, None)",S_EVT_TOYOTA_OWNERS_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15882),None,131925019,1,"[WEEKENDEVENT_c(18281, None, 4, -1, None, 0.0, 0.0, False, ), WEEKENDEVENT_c(8468, None, 1, 1, None, 24.0, 29.0, False, ), WEEKENDEVENT_c(8469, None, 2, 2, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8470, None, 3, -1, None, 22.0, 29.0, False, ), WEEKENDEVENT_c(8471, None, 5, -1, None, 28.0, 23.0, False, )]",10.0,40.0,15.0,30.0,2,Richmondint,False,False,[],[],"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, False, 25, 44, 97912, 127992851, [], 20.754, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_GORDON, S_HDRIVER_D_JARRET, False, 18.0, 23.0, 130.599, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 23.435, 16.0, 30.0, 26.984, 22.952, 0.98, Richmond)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22540,,22540,0x62E3,22540,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",325,43,22597,"EVENT_c(5408, cr000, S_EVENT_ATLANTA_DAY, atlanta, None)",S_EVT_ADVOCARE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15899),None,131926273,1,"[WEEKENDEVENT_c(8722, None, 1, 1, None, 27.0, 30.0, False, ), WEEKENDEVENT_c(8723, None, 2, 2, None, 29.0, 34.0, False, ), WEEKENDEVENT_c(8724, None, 3, -1, None, 25.0, 29.0, False, ), WEEKENDEVENT_c(8725, None, 5, -1, None, 31.0, 27.0, False, ), WEEKENDEVENT_c(18766, None, 4, -1, None, 0.0, 0.0, False, )]",10.0,40.0,15.0,30.0,2,AtlantaInt,False,True,[],[],"WORLDSCRIPT_c(5406, 5407, S_WORLD_ATLANTA, 24.0, 1.54, None, S_WORLD_LOC_ATLANTA, None, False, 33, 54, 124000, 128452383, [], 28.654, None, S_HDRIVER_D_EARNHARDT, S_HDRIVER_D_EARNHARDT, S_HDRIVER_G_BODINE, S_HDRIVER_D_EARNHARDT, False, 9.0, 23.0, 197.478, 163.633, 81, False, None, S_HDRIVER_R_PETTY, [], 31.85, 8.0, 26.0, 36.844, 30.598, 0.985, Atlanta)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22541,,22541,0x6370,22541,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",267,43,22598,"EVENT_c(5419, cr000, S_WORLD_KENTUCKY, Kentucky, None)",S_EVT_QUAKER_STATE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],NASCARTROPHY_c(15891),None,131925533,1,"[WEEKENDEVENT_c(8506, None, 1, 1, None, 28.0, 33.0, False, ), WEEKENDEVENT_c(8507, None, 2, 2, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8508, None, 3, -1, None, 29.0, 35.0, False, ), WEEKENDEVENT_c(8509, None, 5, -1, None, 32.0, 27.0, True, ), WEEKENDEVENT_c(18305, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,KentInt,False,True,[],[],"WORLDSCRIPT_c(5417, 5418, S_WORLD_KENTUCKY, 14.0, 1.5, None, S_WORLD_LOC_KENTUCKY, None, False, 17, 49, 109190, 131794697, [], 29.154, None, S_DRIVER_B_KESELOWSKI, S_DRIVER_K_BUSCH_02, S_DRIVER_D_EARNHARDT_JR, S_DRIVER_B_KESELOWSKI, False, 26.0, 26.0, 183.636, 145.607, 80, False, None, S_TH_GORDON_KENSITH, [], 33.589, 19.0, 29.0, 37.143, 31.299, 0.98, Kentucky)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22542,,22542,0x63FD,22542,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(7702, 7703)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",0,43,22599,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",S_EVT_DAYTONA_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,1,[],None,None,131990036,1,"[WEEKENDEVENT_c(12547, None, 1, 1, None, 21.0, 24.0, False, ), WEEKENDEVENT_c(12548, None, 3, 2, None, 25.0, 28.0, False, ), WEEKENDEVENT_c(12546, None, 2, -1, None, 25.0, 28.0, False, ), WEEKENDEVENT_c(12549, None, 4, -1, None, 26.0, 28.0, False, ), WEEKENDEVENT_c(12550, None, 5, -1, None, 28.0, 30.0, False, )]",15.0,40.0,15.0,30.0,2,AltDaytonaInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22543,,22543,0x648A,22543,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",267,43,22600,"EVENT_c(1226, cr000, S_WORLD_CHICAGOLAND, chicagoland, None)",S_EVT_GEICO_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,27,[],NASCARTROPHY_c(15901),None,131991822,1,"[WEEKENDEVENT_c(14573, None, 1, 1, None, 32.0, 34.0, False, ), WEEKENDEVENT_c(14574, None, 2, 2, None, 33.0, 35.0, False, ), WEEKENDEVENT_c(14575, None, 3, -1, None, 33.0, 34.0, False, ), WEEKENDEVENT_c(14576, None, 4, -1, None, 31.0, 35.0, False, )]",10.0,40.0,15.0,30.0,2,ChicagoInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22544,,22544,0x6517,22544,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",200,43,22601,"EVENT_c(1050, cr000, S_EVENT_AUTOCLUB, autoclub, None)",S_EVENT_AUTOCLUB_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,5,[],NASCARTROPHY_c(15878),None,131990295,1,"[WEEKENDEVENT_c(8447, None, 1, 1, None, 27.0, 33.0, False, ), WEEKENDEVENT_c(8448, None, 2, -1, None, 28.0, 34.0, False, ), WEEKENDEVENT_c(8449, None, 3, 2, None, 22.0, 27.0, False, ), WEEKENDEVENT_c(8450, None, 4, 3, None, 26.0, 33.0, False, ), WEEKENDEVENT_c(8451, None, 5, -1, None, 26.0, 33.0, False, )]",10.0,40.0,15.0,30.0,2,AutoclubInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,22545,,22545,0x65A4,22545,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)","RACETYPE_c(10523, 10524)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(22877, 22878)",10,43,22602,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_IVT_DRIVER_DUEL,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,"[DRIVERCONFIG_c(18336, None, None, None, None, None, None, None, False, None, None, 2013_BAYNE, 129106177), DRIVERCONFIG_c(18321, None, None, None, None, None, None, None, False, None, None, 2013_BLANEY, 129106177), DRIVERCONFIG_c(18330, None, None, None, None, None, None, None, False, None, None, 2013_GILLILAND, 129106177), DRIVERCONFIG_c(18335, None, None, None, None, None, None, None, False, None, None, 2013_KVAPIL, 129106177), DRIVERCONFIG_c(18317, None, None, None, None, None, None, None, False, None, None, 2013_LABONTEBOBBY, 129106177), DRIVERCONFIG_c(18348, None, None, None, None, None, None, None, False, None, None, 2013_MEARS, 129106177), DRIVERCONFIG_c(18311, None, None, None, None, None, None, None, False, None, None, 2013_STENHOUSE, 129106177)]",None,None,131860482,1,[],15.0,40.0,15.0,30.0,2,,False,False,"[DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, False, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18339, None, None, None, None, None, None, None, False, None, None, 2013_BURTON, 129106177), DRIVERCONFIG_c(18349, None, None, None, None, None, None, None, False, None, None, 2013_EARNHARDT, 129106177), DRIVERCONFIG_c(18318, None, None, None, None, None, None, None, False, None, None, 2013_EDWARDS, 129106177), DRIVERCONFIG_c(18315, None, None, None, None, None, None, None, False, None, None, 2013_KESELOWSKI, 129106177), DRIVERCONFIG_c(18344, None, None, None, None, None, None, None, False, None, None, 2013_MONTOYA, 129106177)]","[DRIVERCONFIG_c(18323, None, None, None, None, None, None, None, False, None, None, 2013_BIFFLE, 129106177), DRIVERCONFIG_c(18314, None, None, None, None, None, None, None, False, None, None, 2013_BOWYER, 129106177), DRIVERCONFIG_c(18345, None, None, None, None, None, None, None, False, None, None, 2013_BUSCHKURT, 131334401), DRIVERCONFIG_c(18309, None, None, None, None, None, None, None, False, None, None, 2013_BUSCHKYLE, 129106177), DRIVERCONFIG_c(18328, None, None, None, None, None, None, None, False, None, None, 2013_GORDONJEFF, 129106177), DRIVERCONFIG_c(18347, None, None, None, None, None, None, None, False, None, None, 2013_HAMLIN, 129106177), DRIVERCONFIG_c(18340, None, None, None, None, None, None, None, False, None, None, 2013_HARVICK, 129106177), DRIVERCONFIG_c(18333, None, None, None, None, None, None, None, False, None, None, 2013_JOHNSON, 131727617), DRIVERCONFIG_c(18325, None, None, None, None, None, None, None, False, None, None, 2013_KAHNE, 129106177), DRIVERCONFIG_c(18324, None, None, None, None, None, None, None, False, None, None, 2013_KENSETH, 131268865), DRIVERCONFIG_c(18337, None, None, None, None, None, None, None, False, None, None, 2013_STEWART, 131793153)]",None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
